INSTALL_ID,STAT_MONTH,UNIT_CODE,UNIT_NAME,DEVICE_TYPE,DEVICE_CODE,INSTALL_NUM
1000000000,202204,34401,合肥供电公司,互感器,34044548,211
1000000001,202204,34401,合肥供电公司,互感器,34038148,6
1000000002,202204,34401,合肥供电公司,互感器,34037861,3
1000000003,202204,34401,合肥供电公司,互感器,34038287,3
1000000004,202204,34401,合肥供电公司,互感器,34038304,3
1000000005,202204,34401,合肥供电公司,互感器,34029710,2
1000000006,202204,34401,合肥供电公司,互感器,34029834,1
1000000007,202204,34401,合肥供电公司,互感器,34029427,1
1000000008,202204,34401,合肥供电公司,电能表,34000717,6
1000000009,202204,34401,合肥供电公司,电能表,34000248,2
1000000010,202204,34401,合肥供电公司,电能表,34000613,4
1000000011,202204,34401,合肥供电公司,电能表,34000248,3
1000000012,202204,34401,合肥供电公司,互感器,34001076,3
1000000013,202204,34401,合肥供电公司,互感器,34001308,30
1000000014,202204,34401,合肥供电公司,互感器,34001215,15
1000000015,202204,34401,合肥供电公司,互感器,34001309,12
1000000016,202204,34401,合肥供电公司,互感器,34001300,3
1000000017,202204,34401,合肥供电公司,互感器,34001074,45
1000000018,202204,34401,合肥供电公司,互感器,34001214,48
1000000019,202204,34401,合肥供电公司,互感器,34001299,80
1000000020,202204,34401,合肥供电公司,互感器,34001216,14
1000000021,202204,34401,合肥供电公司,互感器,34001077,126
1000000022,202204,34401,合肥供电公司,互感器,34037824,56
1000000023,202204,34401,合肥供电公司,互感器,34037339,153
1000000024,202204,34401,合肥供电公司,互感器,34037524,111
1000000025,202204,34401,合肥供电公司,互感器,34037825,342
1000000026,202204,34401,合肥供电公司,互感器,34037840,3
1000000027,202204,34401,合肥供电公司,互感器,34038285,36
1000000028,202204,34401,合肥供电公司,互感器,34037526,3
1000000029,202204,34401,合肥供电公司,互感器,34037671,12
1000000030,202204,34401,合肥供电公司,互感器,34037851,3
1000000031,202204,34401,合肥供电公司,互感器,34037823,15
1000000032,202204,34401,合肥供电公司,互感器,34038030,3
1000000033,202204,34401,合肥供电公司,互感器,34037982,3
1000000034,202204,34401,合肥供电公司,互感器,34037681,6
1000000035,202204,34401,合肥供电公司,互感器,34037672,21
1000000036,202204,34401,合肥供电公司,互感器,34037514,3
1000000037,202204,34401,合肥供电公司,互感器,34038280,21
1000000038,202204,34401,合肥供电公司,互感器,34038169,6
1000000039,202204,34401,合肥供电公司,互感器,34037717,6
1000000040,202204,34401,合肥供电公司,互感器,34037875,4
1000000041,202204,34401,合肥供电公司,互感器,34037245,2
1000000042,202204,34401,合肥供电公司,互感器,34037708,2
1000000043,202204,34401,合肥供电公司,互感器,34038064,2
1000000044,202204,34401,合肥供电公司,互感器,34037876,2
1000000045,202204,34401,合肥供电公司,互感器,34037400,4
1000000046,202204,34401,合肥供电公司,互感器,34038349,2
1000000047,202204,34401,合肥供电公司,互感器,34037720,2
1000000048,202204,34401,合肥供电公司,互感器,34037921,2
1000000049,202204,34401,合肥供电公司,互感器,34038289,20
1000000050,202204,34401,合肥供电公司,互感器,34038121,19
1000000051,202204,34401,合肥供电公司,互感器,34038136,3
1000000052,202204,34401,合肥供电公司,互感器,34037673,12
1000000053,202204,34401,合肥供电公司,互感器,34038286,15
1000000054,202204,34401,合肥供电公司,互感器,34037205,20
1000000055,202204,34401,合肥供电公司,互感器,34037981,20
1000000056,202204,34401,合肥供电公司,互感器,34038130,2
1000000057,202204,34401,合肥供电公司,互感器,34038146,4
1000000058,202204,34401,合肥供电公司,互感器,34037212,11
1000000059,202204,34401,合肥供电公司,互感器,34037349,14
1000000060,202204,34401,合肥供电公司,互感器,34037675,12
1000000061,202204,34401,合肥供电公司,互感器,34038292,12
1000000062,202204,34401,合肥供电公司,互感器,34037834,26
1000000063,202204,34401,合肥供电公司,互感器,34037830,13
1000000064,202204,34401,合肥供电公司,互感器,34037353,2
1000000065,202204,34401,合肥供电公司,互感器,34037837,14
1000000066,202204,34401,合肥供电公司,互感器,34037835,25
1000000067,202204,34401,合肥供电公司,互感器,34037747,4
1000000068,202204,34401,合肥供电公司,互感器,34038311,2
1000000069,202204,34401,合肥供电公司,互感器,34037683,4
1000000070,202204,34401,合肥供电公司,互感器,34029313,4
1000000071,202204,34401,合肥供电公司,互感器,34029827,1
1000000072,202204,34401,合肥供电公司,互感器,34029560,1
1000000073,202204,34401,合肥供电公司,互感器,34029558,9
1000000074,202204,34401,合肥供电公司,互感器,34029310,2
1000000075,202204,34401,合肥供电公司,互感器,34029425,4
1000000076,202204,34401,合肥供电公司,互感器,34029559,4
1000000077,202204,34401,合肥供电公司,互感器,34029311,1
1000000078,202204,34401,合肥供电公司,互感器,34029979,1
1000000079,202204,34401,合肥供电公司,互感器,34029978,1
1000000080,202204,34401,合肥供电公司,互感器,34029241,1
1000000081,202204,34401,合肥供电公司,互感器,34029470,2
1000000082,202204,34401,合肥供电公司,互感器,34029612,1
1000000083,202204,34401,合肥供电公司,互感器,34037826,3
1000000084,202204,34401,合肥供电公司,互感器,34038141,3
1000000085,202204,34401,合肥供电公司,互感器,34037347,3
1000000086,202204,34401,合肥供电公司,互感器,34038299,21
1000000087,202204,34401,合肥供电公司,互感器,34037513,2
1000000088,202204,34401,合肥供电公司,互感器,34038123,4
1000000089,202204,34401,合肥供电公司,互感器,34037986,2
1000000090,202204,34401,合肥供电公司,互感器,34029568,1
1000000091,202204,34401,合肥供电公司,互感器,34029941,2
1000000092,202204,34401,合肥供电公司,互感器,34029191,2
1000000093,202204,34401,合肥供电公司,互感器,34029976,3
1000000094,202204,34401,合肥供电公司,互感器,34029610,1
1000000095,202204,34401,合肥供电公司,互感器,34029466,2
1000000096,202204,34401,合肥供电公司,互感器,34029108,1
1000000097,202204,34401,合肥供电公司,电能表,34000201,9
1000000098,202204,34401,合肥供电公司,电能表,34000614,1
1000000099,202204,34401,合肥供电公司,电能表,34000609,40
1000000100,202204,34401,合肥供电公司,电能表,34000201,183
1000000101,202204,34401,合肥供电公司,电能表,34000565,53
1000000102,202204,34401,合肥供电公司,电能表,34000211,1
1000000103,202204,34401,合肥供电公司,电能表,34000565,612
1000000104,202204,34401,合肥供电公司,电能表,34000569,46
1000000105,202204,34401,合肥供电公司,互感器,34001298,138
1000000106,202204,34401,合肥供电公司,互感器,34001212,96
1000000107,202204,34401,合肥供电公司,互感器,34001221,12
1000000108,202204,34401,合肥供电公司,互感器,34001075,48
1000000109,202204,34401,合肥供电公司,互感器,34001073,99
1000000110,202204,34401,合肥供电公司,互感器,34001080,3
1000000111,202204,34401,合肥供电公司,互感器,34001079,10
1000000112,202204,34401,合肥供电公司,互感器,34001217,19
1000000113,202204,34401,合肥供电公司,互感器,34038282,1
1000000114,202204,34401,合肥供电公司,互感器,34038117,12
1000000115,202204,34401,合肥供电公司,互感器,34037340,3
1000000116,202204,34401,合肥供电公司,电能表,34000770,1
1000000117,202204,34401,合肥供电公司,电能表,34000671,1
1000000118,202204,34401,合肥供电公司,电能表,34000701,1
1000000119,202204,34401,合肥供电公司,电能表,34000198,4
1000000120,202204,34401,合肥供电公司,电能表,34000199,5
1000000121,202204,34401,合肥供电公司,电能表,34000669,17
1000000122,202204,34401,合肥供电公司,电能表,34000508,2
1000000123,202204,34401,合肥供电公司,电能表,34000535,18
1000000124,202204,34401,合肥供电公司,电能表,34000200,133
1000000125,202204,34401,合肥供电公司,电能表,34000198,5
1000000126,202204,34401,合肥供电公司,电能表,34000199,3
1000000127,202204,34401,合肥供电公司,电能表,34000511,20
1000000128,202204,34401,合肥供电公司,电能表,34000669,854
1000000129,202204,34401,合肥供电公司,电能表,34000508,96
1000000130,202204,34401,合肥供电公司,电能表,34000535,62
1000000131,202204,34401,合肥供电公司,电能表,34000643,2
1000000132,202204,34401,合肥供电公司,电能表,34000608,19
1000000133,202204,34401,合肥供电公司,电能表,34000205,1
1000000134,202204,34401,合肥供电公司,电能表,34000643,1
1000000135,202204,34401,合肥供电公司,电能表,34000608,167
1000000136,202204,34401,合肥供电公司,电能表,34000204,137
1000000137,202204,34401,合肥供电公司,电能表,34000203,2
1000000138,202204,34401,合肥供电公司,电能表,34000715,294
1000000139,202204,34401,合肥供电公司,电能表,34000193,8968
1000000140,202204,34401,合肥供电公司,电能表,34000195,247
1000000141,202204,34401,合肥供电公司,电能表,34000194,765
1000000142,202204,34401,合肥供电公司,电能表,34000193,187
1000000143,202204,34401,合肥供电公司,电能表,34000195,1016
1000000144,202204,34401,合肥供电公司,电能表,34000194,489
1000000145,202204,34401,合肥供电公司,电能表,34000196,8638
1000000146,202204,34401,合肥供电公司,电能表,34000196,74
1000000147,202204,34401,合肥供电公司,电能表,34000213,9
1000000148,202204,34401,合肥供电公司,电能表,34000202,15
1000000149,202204,34401,合肥供电公司,电能表,34000213,330
1000000150,202204,34401,合肥供电公司,电能表,34000202,424
1000000151,202204,34401,合肥供电公司,电能表,34000209,24
1000000152,202204,34401,合肥供电公司,电能表,34000209,346
1000000153,202204,34401,合肥供电公司,终端,34001339,9
1000000154,202204,34401,合肥供电公司,终端,34001340,41
1000000155,202204,34401,合肥供电公司,终端,8309000000900008,1
1000000156,202204,34401,合肥供电公司,通信设备,34001335,18
1000000157,202204,34401,合肥供电公司,通信设备,34001337,1
1000000158,202204,34401,合肥供电公司,通信设备,nan,2714
1000000159,202204,34402,淮南供电公司,互感器,34044548,4
1000000160,202204,34402,淮南供电公司,互感器,34029060,1
1000000161,202204,34402,淮南供电公司,互感器,34029438,1
1000000162,202204,34402,淮南供电公司,电能表,34000717,2
1000000163,202204,34402,淮南供电公司,互感器,34001308,18
1000000164,202204,34402,淮南供电公司,互感器,34001299,3
1000000165,202204,34402,淮南供电公司,互感器,34037824,15
1000000166,202204,34402,淮南供电公司,互感器,34037825,6
1000000167,202204,34402,淮南供电公司,互感器,34038285,6
1000000168,202204,34402,淮南供电公司,互感器,34037823,3
1000000169,202204,34402,淮南供电公司,互感器,34037982,15
1000000170,202204,34402,淮南供电公司,互感器,34037681,3
1000000171,202204,34402,淮南供电公司,互感器,34037672,12
1000000172,202204,34402,淮南供电公司,互感器,34038121,4
1000000173,202204,34402,淮南供电公司,互感器,34029313,2
1000000174,202204,34402,淮南供电公司,互感器,34029940,1
1000000175,202204,34402,淮南供电公司,互感器,34029557,3
1000000176,202204,34402,淮南供电公司,互感器,34029558,1
1000000177,202204,34402,淮南供电公司,互感器,34029310,3
1000000178,202204,34402,淮南供电公司,互感器,34029561,1
1000000179,202204,34402,淮南供电公司,互感器,34029854,1
1000000180,202204,34402,淮南供电公司,互感器,34029311,1
1000000181,202204,34402,淮南供电公司,电能表,34000201,1
1000000182,202204,34402,淮南供电公司,电能表,34000201,23
1000000183,202204,34402,淮南供电公司,电能表,34000565,7
1000000184,202204,34402,淮南供电公司,电能表,34000565,12
1000000185,202204,34402,淮南供电公司,互感器,34001073,21
1000000186,202204,34402,淮南供电公司,互感器,34038282,3
1000000187,202204,34402,淮南供电公司,电能表,34000198,1
1000000188,202204,34402,淮南供电公司,电能表,34000669,7
1000000189,202204,34402,淮南供电公司,电能表,34000508,3
1000000190,202204,34402,淮南供电公司,电能表,34000535,4
1000000191,202204,34402,淮南供电公司,电能表,34000250,8
1000000192,202204,34402,淮南供电公司,电能表,34000200,9
1000000193,202204,34402,淮南供电公司,电能表,34000198,1
1000000194,202204,34402,淮南供电公司,电能表,34000199,1
1000000195,202204,34402,淮南供电公司,电能表,34000669,113
1000000196,202204,34402,淮南供电公司,电能表,34000508,5
1000000197,202204,34402,淮南供电公司,电能表,34000535,8
1000000198,202204,34402,淮南供电公司,电能表,34000205,2
1000000199,202204,34402,淮南供电公司,电能表,34000204,1
1000000200,202204,34402,淮南供电公司,电能表,34000643,2
1000000201,202204,34402,淮南供电公司,电能表,34000608,10
1000000202,202204,34402,淮南供电公司,电能表,34000205,2
1000000203,202204,34402,淮南供电公司,电能表,34000204,14
1000000204,202204,34402,淮南供电公司,电能表,34000203,1
1000000205,202204,34402,淮南供电公司,电能表,34000715,168
1000000206,202204,34402,淮南供电公司,电能表,34000193,1137
1000000207,202204,34402,淮南供电公司,电能表,34000195,3
1000000208,202204,34402,淮南供电公司,电能表,34000194,186
1000000209,202204,34402,淮南供电公司,电能表,34000193,16
1000000210,202204,34402,淮南供电公司,电能表,34000194,147
1000000211,202204,34402,淮南供电公司,电能表,34000196,232
1000000212,202204,34402,淮南供电公司,电能表,34000196,3
1000000213,202204,34402,淮南供电公司,电能表,34000202,20
1000000214,202204,34402,淮南供电公司,终端,8309000000900008,1
1000000215,202204,34402,淮南供电公司,通信设备,nan,33
1000000216,202204,34403,淮北供电公司,互感器,34044548,6
1000000217,202204,34403,淮北供电公司,电能表,34000234,1
1000000218,202204,34403,淮北供电公司,电能表,34000719,1
1000000219,202204,34403,淮北供电公司,电能表,34000717,1
1000000220,202204,34403,淮北供电公司,互感器,34001308,9
1000000221,202204,34403,淮北供电公司,互感器,34001078,9
1000000222,202204,34403,淮北供电公司,互感器,34001215,6
1000000223,202204,34403,淮北供电公司,互感器,34001074,27
1000000224,202204,34403,淮北供电公司,互感器,34001214,119
1000000225,202204,34403,淮北供电公司,互感器,34001299,69
1000000226,202204,34403,淮北供电公司,互感器,34001077,36
1000000227,202204,34403,淮北供电公司,互感器,34038121,2
1000000228,202204,34403,淮北供电公司,互感器,34038294,7
1000000229,202204,34403,淮北供电公司,互感器,34037580,4
1000000230,202204,34403,淮北供电公司,互感器,34037212,12
1000000231,202204,34403,淮北供电公司,互感器,34038292,4
1000000232,202204,34403,淮北供电公司,互感器,34037834,4
1000000233,202204,34403,淮北供电公司,互感器,34037353,2
1000000234,202204,34403,淮北供电公司,互感器,34037837,2
1000000235,202204,34403,淮北供电公司,互感器,34037923,4
1000000236,202204,34403,淮北供电公司,互感器,34037683,2
1000000237,202204,34403,淮北供电公司,互感器,34029313,3
1000000238,202204,34403,淮北供电公司,互感器,34029940,3
1000000239,202204,34403,淮北供电公司,互感器,34029827,3
1000000240,202204,34403,淮北供电公司,互感器,34029557,9
1000000241,202204,34403,淮北供电公司,互感器,34029560,3
1000000242,202204,34403,淮北供电公司,互感器,34029310,3
1000000243,202204,34403,淮北供电公司,互感器,34029425,1
1000000244,202204,34403,淮北供电公司,互感器,34029559,3
1000000245,202204,34403,淮北供电公司,电能表,34000609,1
1000000246,202204,34403,淮北供电公司,电能表,34000201,4
1000000247,202204,34403,淮北供电公司,电能表,34000609,15
1000000248,202204,34403,淮北供电公司,电能表,34000201,73
1000000249,202204,34403,淮北供电公司,电能表,34000565,3
1000000250,202204,34403,淮北供电公司,电能表,34000565,89
1000000251,202204,34403,淮北供电公司,互感器,34001298,105
1000000252,202204,34403,淮北供电公司,互感器,34001212,108
1000000253,202204,34403,淮北供电公司,互感器,34001075,21
1000000254,202204,34403,淮北供电公司,互感器,34001073,118
1000000255,202204,34403,淮北供电公司,互感器,34001080,3
1000000256,202204,34403,淮北供电公司,互感器,34037839,1
1000000257,202204,34403,淮北供电公司,电能表,34000200,3
1000000258,202204,34403,淮北供电公司,电能表,34000669,1
1000000259,202204,34403,淮北供电公司,电能表,34000508,1
1000000260,202204,34403,淮北供电公司,电能表,34000535,15
1000000261,202204,34403,淮北供电公司,电能表,34000200,85
1000000262,202204,34403,淮北供电公司,电能表,34000511,1
1000000263,202204,34403,淮北供电公司,电能表,34000669,278
1000000264,202204,34403,淮北供电公司,电能表,34000508,2
1000000265,202204,34403,淮北供电公司,电能表,34000535,31
1000000266,202204,34403,淮北供电公司,电能表,34000643,2
1000000267,202204,34403,淮北供电公司,电能表,34000608,4
1000000268,202204,34403,淮北供电公司,电能表,34000205,1
1000000269,202204,34403,淮北供电公司,电能表,34000204,3
1000000270,202204,34403,淮北供电公司,电能表,34000203,1
1000000271,202204,34403,淮北供电公司,电能表,34000608,32
1000000272,202204,34403,淮北供电公司,电能表,34000204,11
1000000273,202204,34403,淮北供电公司,电能表,34000203,11
1000000274,202204,34403,淮北供电公司,电能表,34000715,38
1000000275,202204,34403,淮北供电公司,电能表,34000193,3777
1000000276,202204,34403,淮北供电公司,电能表,34000194,568
1000000277,202204,34403,淮北供电公司,电能表,34000193,27
1000000278,202204,34403,淮北供电公司,电能表,34000194,280
1000000279,202204,34403,淮北供电公司,电能表,34000196,4246
1000000280,202204,34403,淮北供电公司,电能表,34000196,15
1000000281,202204,34403,淮北供电公司,电能表,34000213,1
1000000282,202204,34403,淮北供电公司,电能表,34000202,4
1000000283,202204,34403,淮北供电公司,电能表,34000213,9
1000000284,202204,34403,淮北供电公司,电能表,34000202,213
1000000285,202204,34403,淮北供电公司,电能表,34000209,77
1000000286,202204,34403,淮北供电公司,终端,34001339,2
1000000287,202204,34403,淮北供电公司,终端,34001340,39
1000000288,202204,34403,淮北供电公司,互感器,34044536,2
1000000289,202204,34403,淮北供电公司,终端,8309000000900029,1
1000000290,202204,34403,淮北供电公司,通信设备,34001335,7
1000000291,202204,34403,淮北供电公司,通信设备,nan,323
1000000292,202204,34404,蚌埠供电公司,互感器,34044548,137
1000000293,202204,34404,蚌埠供电公司,互感器,34029835,1
1000000294,202204,34404,蚌埠供电公司,互感器,34001076,3
1000000295,202204,34404,蚌埠供电公司,互感器,34001308,9
1000000296,202204,34404,蚌埠供电公司,互感器,34001078,3
1000000297,202204,34404,蚌埠供电公司,互感器,34001213,19
1000000298,202204,34404,蚌埠供电公司,互感器,34001081,3
1000000299,202204,34404,蚌埠供电公司,互感器,34001215,3
1000000300,202204,34404,蚌埠供电公司,互感器,34001300,6
1000000301,202204,34404,蚌埠供电公司,互感器,34001074,54
1000000302,202204,34404,蚌埠供电公司,互感器,34001214,45
1000000303,202204,34404,蚌埠供电公司,互感器,34001299,66
1000000304,202204,34404,蚌埠供电公司,互感器,34001077,12
1000000305,202204,34404,蚌埠供电公司,互感器,34037824,3
1000000306,202204,34404,蚌埠供电公司,互感器,34037339,3
1000000307,202204,34404,蚌埠供电公司,互感器,34037825,15
1000000308,202204,34404,蚌埠供电公司,互感器,34037671,6
1000000309,202204,34404,蚌埠供电公司,互感器,34037823,9
1000000310,202204,34404,蚌埠供电公司,互感器,34037982,6
1000000311,202204,34404,蚌埠供电公司,互感器,34037681,3
1000000312,202204,34404,蚌埠供电公司,互感器,34038115,3
1000000313,202204,34404,蚌埠供电公司,互感器,34037514,1
1000000314,202204,34404,蚌埠供电公司,互感器,34038289,6
1000000315,202204,34404,蚌埠供电公司,互感器,34038121,20
1000000316,202204,34404,蚌埠供电公司,互感器,34037673,2
1000000317,202204,34404,蚌埠供电公司,互感器,34038286,12
1000000318,202204,34404,蚌埠供电公司,互感器,34037981,8
1000000319,202204,34404,蚌埠供电公司,互感器,34038130,4
1000000320,202204,34404,蚌埠供电公司,互感器,34037212,16
1000000321,202204,34404,蚌埠供电公司,互感器,34037349,6
1000000322,202204,34404,蚌埠供电公司,互感器,34037675,10
1000000323,202204,34404,蚌埠供电公司,互感器,34038292,2
1000000324,202204,34404,蚌埠供电公司,互感器,34037834,26
1000000325,202204,34404,蚌埠供电公司,互感器,34037830,2
1000000326,202204,34404,蚌埠供电公司,互感器,34037353,2
1000000327,202204,34404,蚌埠供电公司,互感器,34037837,2
1000000328,202204,34404,蚌埠供电公司,互感器,34037835,30
1000000329,202204,34404,蚌埠供电公司,互感器,34029939,4
1000000330,202204,34404,蚌埠供电公司,互感器,34029313,2
1000000331,202204,34404,蚌埠供电公司,互感器,34029940,1
1000000332,202204,34404,蚌埠供电公司,互感器,34029827,2
1000000333,202204,34404,蚌埠供电公司,互感器,34029557,7
1000000334,202204,34404,蚌埠供电公司,互感器,34029558,4
1000000335,202204,34404,蚌埠供电公司,互感器,34029310,3
1000000336,202204,34404,蚌埠供电公司,互感器,34029426,1
1000000337,202204,34404,蚌埠供电公司,互感器,34029561,4
1000000338,202204,34404,蚌埠供电公司,互感器,34029425,2
1000000339,202204,34404,蚌埠供电公司,互感器,34029559,1
1000000340,202204,34404,蚌埠供电公司,互感器,34001088,3
1000000341,202204,34404,蚌埠供电公司,互感器,34037347,3
1000000342,202204,34404,蚌埠供电公司,电能表,34000201,17
1000000343,202204,34404,蚌埠供电公司,电能表,34000609,1
1000000344,202204,34404,蚌埠供电公司,电能表,34000201,179
1000000345,202204,34404,蚌埠供电公司,电能表,34000565,13
1000000346,202204,34404,蚌埠供电公司,电能表,34000565,243
1000000347,202204,34404,蚌埠供电公司,互感器,34001298,114
1000000348,202204,34404,蚌埠供电公司,互感器,34001212,164
1000000349,202204,34404,蚌埠供电公司,互感器,34001075,36
1000000350,202204,34404,蚌埠供电公司,互感器,34001073,78
1000000351,202204,34404,蚌埠供电公司,互感器,34001080,6
1000000352,202204,34404,蚌埠供电公司,互感器,34001218,3
1000000353,202204,34404,蚌埠供电公司,互感器,34001217,5
1000000354,202204,34404,蚌埠供电公司,互感器,34038114,3
1000000355,202204,34404,蚌埠供电公司,互感器,34038118,3
1000000356,202204,34404,蚌埠供电公司,电能表,34000671,6
1000000357,202204,34404,蚌埠供电公司,电能表,34000200,2
1000000358,202204,34404,蚌埠供电公司,电能表,34000198,15
1000000359,202204,34404,蚌埠供电公司,电能表,34000199,29
1000000360,202204,34404,蚌埠供电公司,电能表,34000669,8
1000000361,202204,34404,蚌埠供电公司,电能表,34000508,9
1000000362,202204,34404,蚌埠供电公司,电能表,34000535,52
1000000363,202204,34404,蚌埠供电公司,电能表,34000200,167
1000000364,202204,34404,蚌埠供电公司,电能表,34000198,14
1000000365,202204,34404,蚌埠供电公司,电能表,34000199,49
1000000366,202204,34404,蚌埠供电公司,电能表,34000224,2
1000000367,202204,34404,蚌埠供电公司,电能表,34000511,13
1000000368,202204,34404,蚌埠供电公司,电能表,34000669,852
1000000369,202204,34404,蚌埠供电公司,电能表,34000508,27
1000000370,202204,34404,蚌埠供电公司,电能表,34000535,139
1000000371,202204,34404,蚌埠供电公司,电能表,8301000006900010,5
1000000372,202204,34404,蚌埠供电公司,电能表,34000608,2
1000000373,202204,34404,蚌埠供电公司,电能表,34000204,1
1000000374,202204,34404,蚌埠供电公司,电能表,34000203,8
1000000375,202204,34404,蚌埠供电公司,电能表,34000233,1
1000000376,202204,34404,蚌埠供电公司,电能表,34000509,1
1000000377,202204,34404,蚌埠供电公司,电能表,34000643,1
1000000378,202204,34404,蚌埠供电公司,电能表,8301000006800006,1
1000000379,202204,34404,蚌埠供电公司,电能表,34000608,79
1000000380,202204,34404,蚌埠供电公司,电能表,34000204,7
1000000381,202204,34404,蚌埠供电公司,电能表,34000203,10
1000000382,202204,34404,蚌埠供电公司,电能表,34000715,294
1000000383,202204,34404,蚌埠供电公司,电能表,34000193,7488
1000000384,202204,34404,蚌埠供电公司,电能表,34000194,743
1000000385,202204,34404,蚌埠供电公司,电能表,34000193,113
1000000386,202204,34404,蚌埠供电公司,电能表,34000194,542
1000000387,202204,34404,蚌埠供电公司,电能表,34000196,3005
1000000388,202204,34404,蚌埠供电公司,电能表,34000196,36
1000000389,202204,34404,蚌埠供电公司,电能表,34000202,8
1000000390,202204,34404,蚌埠供电公司,电能表,34000213,6
1000000391,202204,34404,蚌埠供电公司,电能表,34000202,414
1000000392,202204,34404,蚌埠供电公司,电能表,34000209,2
1000000393,202204,34404,蚌埠供电公司,终端,34001339,4
1000000394,202204,34404,蚌埠供电公司,终端,34001340,12
1000000395,202204,34404,蚌埠供电公司,终端,8309000000900008,1
1000000396,202204,34404,蚌埠供电公司,通信设备,34001335,3
1000000397,202204,34404,蚌埠供电公司,通信设备,nan,853
1000000398,202204,34405,芜湖供电公司,互感器,34044548,98
1000000399,202204,34405,芜湖供电公司,互感器,34038000,4
1000000400,202204,34405,芜湖供电公司,电能表,34000234,1
1000000401,202204,34405,芜湖供电公司,电能表,34000613,1
1000000402,202204,34405,芜湖供电公司,电能表,34000746,1
1000000403,202204,34405,芜湖供电公司,电能表,34000613,2
1000000404,202204,34405,芜湖供电公司,互感器,34001308,36
1000000405,202204,34405,芜湖供电公司,互感器,34001213,4
1000000406,202204,34405,芜湖供电公司,互感器,34001081,12
1000000407,202204,34405,芜湖供电公司,互感器,34001215,45
1000000408,202204,34405,芜湖供电公司,互感器,34001300,4
1000000409,202204,34405,芜湖供电公司,互感器,34001074,15
1000000410,202204,34405,芜湖供电公司,互感器,34001214,9
1000000411,202204,34405,芜湖供电公司,互感器,34001299,6
1000000412,202204,34405,芜湖供电公司,互感器,34001216,6
1000000413,202204,34405,芜湖供电公司,互感器,34001077,36
1000000414,202204,34405,芜湖供电公司,互感器,34037824,3
1000000415,202204,34405,芜湖供电公司,互感器,34037524,3
1000000416,202204,34405,芜湖供电公司,互感器,34037825,18
1000000417,202204,34405,芜湖供电公司,互感器,34037672,3
1000000418,202204,34405,芜湖供电公司,互感器,34038289,2
1000000419,202204,34405,芜湖供电公司,互感器,34038121,14
1000000420,202204,34405,芜湖供电公司,互感器,34038136,78
1000000421,202204,34405,芜湖供电公司,互感器,34037261,2
1000000422,202204,34405,芜湖供电公司,互感器,34037673,14
1000000423,202204,34405,芜湖供电公司,互感器,34038286,14
1000000424,202204,34405,芜湖供电公司,互感器,34037564,24
1000000425,202204,34405,芜湖供电公司,互感器,34037205,2
1000000426,202204,34405,芜湖供电公司,互感器,34037981,9
1000000427,202204,34405,芜湖供电公司,互感器,34038319,6
1000000428,202204,34405,芜湖供电公司,互感器,34038130,12
1000000429,202204,34405,芜湖供电公司,互感器,34038146,2
1000000430,202204,34405,芜湖供电公司,互感器,34038329,30
1000000431,202204,34405,芜湖供电公司,互感器,34037212,6
1000000432,202204,34405,芜湖供电公司,互感器,34037349,17
1000000433,202204,34405,芜湖供电公司,互感器,34037675,4
1000000434,202204,34405,芜湖供电公司,互感器,34038292,2
1000000435,202204,34405,芜湖供电公司,互感器,34037834,12
1000000436,202204,34405,芜湖供电公司,互感器,34037830,2
1000000437,202204,34405,芜湖供电公司,互感器,34037837,183
1000000438,202204,34405,芜湖供电公司,互感器,34037835,12
1000000439,202204,34405,芜湖供电公司,互感器,34037683,78
1000000440,202204,34405,芜湖供电公司,互感器,34029940,2
1000000441,202204,34405,芜湖供电公司,互感器,34029557,1
1000000442,202204,34405,芜湖供电公司,互感器,34029560,1
1000000443,202204,34405,芜湖供电公司,互感器,34029310,1
1000000444,202204,34405,芜湖供电公司,互感器,34029561,1
1000000445,202204,34405,芜湖供电公司,互感器,34029979,2
1000000446,202204,34405,芜湖供电公司,互感器,34029354,1
1000000447,202204,34405,芜湖供电公司,互感器,34029978,2
1000000448,202204,34405,芜湖供电公司,互感器,34029469,1
1000000449,202204,34405,芜湖供电公司,互感器,34029611,1
1000000450,202204,34405,芜湖供电公司,互感器,34029470,5
1000000451,202204,34405,芜湖供电公司,互感器,34029613,1
1000000452,202204,34405,芜湖供电公司,互感器,34029612,2
1000000453,202204,34405,芜湖供电公司,互感器,34029980,3
1000000454,202204,34405,芜湖供电公司,互感器,34037344,1
1000000455,202204,34405,芜湖供电公司,互感器,34037985,4
1000000456,202204,34405,芜湖供电公司,电能表,34000207,5
1000000457,202204,34405,芜湖供电公司,电能表,34000201,20
1000000458,202204,34405,芜湖供电公司,电能表,34000609,7
1000000459,202204,34405,芜湖供电公司,电能表,34000207,3
1000000460,202204,34405,芜湖供电公司,电能表,34000201,134
1000000461,202204,34405,芜湖供电公司,电能表,34000565,11
1000000462,202204,34405,芜湖供电公司,电能表,34000565,129
1000000463,202204,34405,芜湖供电公司,电能表,34000569,133
1000000464,202204,34405,芜湖供电公司,电能表,34000253,5
1000000465,202204,34405,芜湖供电公司,互感器,34001298,18
1000000466,202204,34405,芜湖供电公司,互感器,34001212,35
1000000467,202204,34405,芜湖供电公司,互感器,34001221,9
1000000468,202204,34405,芜湖供电公司,互感器,34001075,6
